ClipName,Record#,Signaller,SigAge,AgeClass,SigRankElo,Recipient,RecAge,RecAgeClass,Parous,Conception,SexRatio,SequenceID,SequenceSize,SequenceYN,Gesture,p,Context,Duration,Category,TypeN
BudongoBF 2013-01-15 Clip 15 09;39;50 FK OK (RH NK),11,Frank,14,SA,899,Oakland,17,A,Yes,Yes,1.272727273,415,1,N,Present: genitals forwards,0.046428571,Sex,1.04,Body,2
BudongoBF 2013-01-15 Clip 15 09;39;50 FK OK (RH NK),11,Frank,14,SA,899,Oakland,17,A,Yes,Yes,1.272727273,416,2,Y,Big Loud Scratch,0.023214286,Sex,1.84,Manual,1
BudongoBF 2013-01-15 Clip 15 09;39;50 FK OK (RH NK),11,Frank,14,SA,899,Oakland,17,A,Yes,Yes,1.272727273,416,2,Y,Object shake,0.473214286,Sex,3.32,Manual,1
BudongoBF 2013-01-15 Clip 29 13;54;04 ZL JN (NB),16,Zalu,17,A,884,Janie,25+,A,Yes,Unknown,1.272727273,418,1,N,Present: genitals forwards,0.046428571,Sex,1.24,Body,2
BudongoBF 2013-01-15 Clip 29 13;54;04 ZL JN (NB),16,Zalu,17,A,884,Janie,25+,A,Yes,Unknown,1.272727273,419,1,N,Present: genitals forwards,0.046428571,Sex,1.44,Body,2
BudongoBF 2013-01-15 Clip 29 13;54;04 ZL JN (NB),16,Zalu,17,A,884,Janie,25+,A,Yes,Unknown,1.272727273,420,2,Y,Hit object/ground,0.082142857,Sex,0.44,Manual,1
BudongoBF 2013-01-15 Clip 29 13;54;04 ZL JN (NB),16,Zalu,17,A,884,Janie,25+,A,Yes,Unknown,1.272727273,421,2,Y,Object shake,0.473214286,Sex,1.04,Manual,1
BudongoBF 2013-01-15 Clip 31 14;09;08 FD JN JM (NB ZL SM NK RH RS),17,Fred,19,A,844,Janie,25+,A,Yes,Unknown,1.272727273,423,2,Y,Object shake,0.473214286,Sex,2.88,Manual,1
BudongoBF 2013-03-01 Clip 1 08;04;1 SQ KY,117,Squibs,22,A,780,Kewaya,25+,A,Yes,Unknown,1.090909091,432,1,N,Object shake,0.473214286,AAA,1.6,Manual,1
BudongoBF 2013-03-01 Clip 1 08;04;1 SQ KY,117,Squibs,22,A,780,Kewaya,25+,A,Yes,Unknown,1.090909091,433,1,N,Object shake,0.473214286,AAA,2.36,Manual,1
BudongoBF 2013-03-01 Clip 1 08;04;1 SQ KY,117,Squibs,22,A,780,Kewaya,25+,A,Yes,Unknown,1.090909091,434,2,Y,Object shake,0.473214286,AAA,3,Manual,1
BudongoBF 2013-03-01 Clip 1 08;04;1 SQ KY,117,Squibs,22,A,780,Kewaya,25+,A,Yes,Unknown,1.090909091,434,2,Y,Object shake,0.473214286,AAA,6.36,Manual,1
BudongoBF 2013-03-04 Clip 5 08;39;36 KT HT consortship,68,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,436,1,N,Object shake,0.473214286,Consortship,1.56,Manual,1
BudongoBF 2013-03-04 Clip 5 08;39;36 KT HT consortship,68,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,437,1,N,Object shake,0.473214286,Consortship,1.44,Manual,1
BudongoBF 2013-03-04 Clip 14 08;46;54 KT HT consortship (KU),75,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,438,1,N,Object shake,0.473214286,Consortship,1.88,Manual,1
BudongoBF 2013-03-04 Clip 15 08;46;54 KT HT consortship (KU),76,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,440,1,N,Leaf clipping,0.0625,Consortship,7.08,Manual,1
BudongoBF 2013-03-04 Clip 15 08;46;54 KT HT consortship (KU),76,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,441,1,N,Leaf clipping,0.0625,Consortship,7.48,Manual,1
BudongoBF 2013-03-04 Clip 15 08;46;54 KT HT consortship (KU),76,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,442,1,N,Object shake,0.473214286,Consortship,1.84,Manual,1
BudongoBF 2013-03-04 Clip 15 08;46;54 KT HT consortship (KU),76,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,443,1,N,Object shake,0.473214286,Consortship,1.2,Manual,1
BudongoBF 2013-03-04 Clip 15 08;46;54 KT HT consortship (KU),76,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,444,2,Y,Leaf clipping,0.0625,Consortship,8.52,Manual,1
BudongoBF 2013-03-04 Clip 15 08;46;54 KT HT consortship (KU),76,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,444,2,Y,Leaf clipping,0.0625,Consortship,4.36,Manual,1
"BudongoBF 2013-10-17 Clip 15 12;29;41 SM UP solicit, interrupt by NK ZF ",27,Simon,20,A,941,Upesi,14,SA,No,Unknown,1.083333333,445,1,N,Big Loud Scratch,0.023214286,Sex,4.12,Manual,1
"BudongoBF 2013-10-17 Clip 15 12;29;41 SM UP solicit, interrupt by NK ZF ",27,Simon,20,A,941,Upesi,14,SA,No,Unknown,1.083333333,446,2,Y,Object shake,0.473214286,Sex,1.12,Manual,1
"BudongoBF 2013-10-17 Clip 15 12;29;41 SM UP solicit, interrupt by NK ZF ",27,Simon,20,A,941,Upesi,14,SA,No,Unknown,1.083333333,446,2,Y,Stomp object/ground,0.042857143,Sex,0.52,Manual,1
BudongoBF 2013-11-02 Clip 23 09;27;32 KT KA solicit,37,Kato,20,A,1092,Katia,14,SA,No,Unknown,1.25,453,1,N,Big Loud Scratch,0.023214286,Sex,1.92,Manual,1
BudongoBF 2013-11-02 Clip 24 09;28;58 KT KA solicit,37,Kato,20,A,1092,Katia,14,SA,No,Unknown,1.25,454,1,N,Object shake,0.473214286,Sex,4.88,Manual,1
BudongoBF 2013-11-02 Clip 24 09;28;58 KT KA solicit,37,Kato,20,A,1092,Katia,14,SA,No,Unknown,1.25,455,1,N,Object shake,0.473214286,Sex,1.36,Manual,1
BudongoBF 2013-11-02 Clip 26 09;28;58 MS KA aggress solicit,596,Musa,21,A,1319,Katia,14,SA,No,Unknown,1.25,457,1,N,Hit object/ground,0.082142857,AAA,1.4,Manual,1
BudongoBF 2013-11-02 Clip 33 11;52;10 ZD KA copulate ,601,Zed,12,SA,812,Katia,14,SA,No,Unknown,1.25,460,1,N,Raise arm,0.016071429,Sex,1.2,Manual,1
BudongoBF 2013-11-02 Clip 36 13;07;43 KA FD copulate,604,Fred,19,A,844,Katia,14,SA,No,Unknown,1.25,464,2,Y,Present: genitals forwards,0.046428571,Sex,4.24,Body,2
BudongoBF 2013-11-02 Clip 36 13;07;43 KA FD copulate,604,Fred,19,A,844,Katia,14,SA,No,Unknown,1.25,464,2,Y,Rocking: sitting,0.025,Sex,2.17,Body,2
BudongoBF 2013-11-02 Clip 23 09;27;32 KT KA solicit,92,Kato,20,A,1092,Katia,14,SA,No,Unknown,1.25,465,1,N,Big Loud Scratch,0.023214286,Sex,1.6,Manual,1
BudongoBF 2013-11-02 Clip 23 09;27;32 KT KA solicit,702,Kato,20,A,1092,Katia,14,SA,No,Unknown,1.25,466,1,N,Object shake,0.473214286,AAA,2,Manual,1
BudongoBF 2013-11-03 Clip 10 08;01;22 NK KA,621,Nick,25+,A,1473,Katia,14,SA,No,Unknown,1.25,470,1,N,Object shake,0.473214286,AAA,0.36,Manual,1
BudongoBF 2013-11-04 Clip 1 07;42;21 KL FD copulate KC,635,Fred,19,A,844,Kalema,25+,A,Yes,Unknown,1.25,480,2,Y,Present: genitals forwards,0.046428571,Sex,0.84,Body,2
BudongoBF 2013-11-04 Clip 1 07;42;21 KL FD copulate KC,635,Fred,19,A,844,Kalema,25+,A,Yes,Unknown,1.25,480,2,Y,Raise arm,0.016071429,Sex,0.32,Manual,1
BudongoBF 2013-11-04 Clip 6 07;51;52 SM KL copulate,640,Simon,20,A,941,Kalema,25+,A,Yes,Unknown,1.25,485,2,Y,Present: genitals forwards,0.046428571,Sex,0.92,Body,2
BudongoBF 2013-11-04 Clip 6 07;51;52 SM KL copulate,640,Simon,20,A,941,Kalema,25+,A,Yes,Unknown,1.25,485,2,Y,Swing: directed,0.005357143,Sex,1.04,Manual,1
BudongoBF 2013-11-04 Clip 11 09;55;54 NK KL solicit ZL interrupt,644,Nick,25+,A,1473,Kalema,25+,A,Yes,Unknown,1.25,486,2,Y,Leaf clipping,0.0625,Sex,3.6,Manual,1
BudongoBF 2013-11-04 Clip 11 09;55;54 NK KL solicit ZL interrupt,644,Nick,25+,A,1473,Kalema,25+,A,Yes,Unknown,1.25,486,2,Y,Stomp object/ground,0.042857143,Sex,0.28,Manual,1
BudongoBF 2013-11-04 Clip 11 09;55;54 NK KL solicit ZL interrupt,644,Nick,25+,A,1473,Kalema,25+,A,Yes,Unknown,1.25,489,2,Y,Leaf clipping,0.0625,Sex,1.6,Manual,1
BudongoBF 2013-11-04 Clip 11 09;55;54 NK KL solicit ZL interrupt,644,Nick,25+,A,1473,Kalema,25+,A,Yes,Unknown,1.25,489,2,Y,Stomp object/ground,0.042857143,Sex,0.24,Manual,1
BudongoBF 2013-11-04 Clip 17 10;25;43 MS KL copulate KC interfere (ZL),650,Musa,21,A,1319,Kalema,25+,A,Yes,Unknown,1.25,491,1,N,Stomp object/ground,0.042857143,Sex,0.68,Manual,1
BudongoBF 2013-11-04 Clip 17 10;25;43 MS KL copulate KC interfere (ZL),650,Musa,21,A,1319,Kalema,25+,A,Yes,Unknown,1.25,492,1,N,Stomp object/ground,0.042857143,Sex,0.68,Manual,1
BudongoBF 2013-11-04 Clip 17 10;25;43 MS KL copulate KC interfere (ZL),650,Musa,21,A,1319,Kalema,25+,A,Yes,Unknown,1.25,493,2,Y,Rocking: sitting,0.025,Sex,0.64,Body,2
BudongoBF 2013-11-04 Clip 17 10;25;43 MS KL copulate KC interfere (ZL),650,Musa,21,A,1319,Kalema,25+,A,Yes,Unknown,1.25,493,2,Y,Stomp object/ground,0.042857143,Sex,0.68,Manual,1
BudongoBF 2013-11-07 Clip 3 08;36;19 KL KT copulate KC (ZG ZD),703,Kato,20,A,1092,Kalema,25+,A,Yes,Unknown,1.25,494,1,N,Big Loud Scratch,0.023214286,Sex,8.4,Manual,1
BudongoBF 2013-11-07 Clip 3 08;36;19 KL KT copulate KC (ZG ZD),703,Kato,20,A,1092,Kalema,25+,A,Yes,Unknown,1.25,495,2,Y,Present: genitals forwards,0.046428571,Sex,1.36,Body,2
BudongoBF 2013-11-07 Clip 3 08;36;19 KL KT copulate KC (ZG ZD),703,Kato,20,A,1092,Kalema,25+,A,Yes,Unknown,1.25,495,2,Y,Raise arm,0.016071429,Sex,1.12,Manual,1
BudongoBF 2013-11-26 Clip 31 12;29;01 KT KA copulate (KS ZD HT KU vis),704,Kato,20,A,1092,Katia,14,SA,No,Unknown,1.25,496,1,N,Object shake,0.473214286,Sex,2.2,Manual,1
BudongoBF 2013-12-09 Clip 2 10;48;25 KT OK solicit,96,Kato,20,A,1092,Oakland,17,A,Yes,Unknown,1.333333333,499,1,N,Object shake,0.473214286,Sex,1.12,Manual,1
BudongoBF 2013-12-09 Clip 3 10;49;26 KT OK solicit,706,Kato,20,A,1092,Oakland,17,A,Yes,Unknown,1.333333333,500,2,Y,Big Loud Scratch,0.023214286,AAA,1.4,Manual,1
BudongoBF 2013-12-09 Clip 3 10;49;26 KT OK solicit,706,Kato,20,A,1092,Oakland,17,A,Yes,Unknown,1.333333333,500,2,Y,Object shake,0.473214286,AAA,2,Manual,1
BudongoBF 2013-12-31 Clip 33 10;13;07 SQ KY copulate (NB NK KT ZL ZD FD FK HW),719,Squibs,22,A,780,Kewaya,25+,A,Yes,Unknown,1.333333333,502,1,N,Object shake,0.473214286,Sex,2.2,Manual,1
BudongoBF 2014-01-04 Clip 10 12;34;09 SM UP fail solicit,828,Simon,21,A,941,Upesi,15,A,No,Unknown,1.416666667,504,1,N,Leaf clipping,0.0625,AAA,2.36,Manual,1
BudongoBF 2014-01-05 Clip 38 11;06;29 KT KY solicit penis flick,106,Kato,20,A,1092,Kewaya,25+,A,Yes,Unknown,1.416666667,506,1,N,Object shake,0.473214286,Sex,3.28,Manual,1
BudongoBF 2014-01-05 Clip 15 08;48;19 PS IR copulate (SM UP HW),168,Pascal,16,A,696,Irene,15,A,No,Unknown,1.416666667,512,1,N,Hit object/ground,0.082142857,Sex,0.48,Manual,1
BudongoBF 2014-01-05 Clip 15 08;48;19 PS IR copulate (SM UP HW),168,Pascal,16,A,696,Irene,15,A,No,Unknown,1.416666667,513,1,N,Present: genitals forwards,0.046428571,Sex,1.12,Body,2
BudongoBF 2014-01-05 Clip 38 11;06;29 KT KY solicit penis flick,172,Kato,20,A,1092,Kewaya,25+,A,Yes,Unknown,1.416666667,519,2,Y,Object shake,0.473214286,Sex,0.64,Manual,1
BudongoBF 2014-01-05 Clip 39 11;07;19 KT KY solicit,172,Kato,20,A,1092,Kewaya,25+,A,Yes,Unknown,1.416666667,520,1,N,Big Loud Scratch,0.023214286,Sex,4.88,Manual,1
BudongoBF 2014-01-05 Clip 39 11;07;19 KT KY solicit,172,Kato,20,A,1092,Kewaya,25+,A,Yes,Unknown,1.416666667,521,1,N,Object shake,0.473214286,Sex,1.04,Manual,1
BudongoBF 2014-01-05 Clip 39 11;07;19 KT KY solicit,172,Kato,20,A,1092,Kewaya,25+,A,Yes,Unknown,1.416666667,522,1,N,Object shake,0.473214286,Sex,0.92,Manual,1
BudongoBF 2014-01-05 Clip 39 11;07;19 KT KY solicit,172,Kato,20,A,1092,Kewaya,25+,A,Yes,Unknown,1.416666667,523,3,Y,Hit object/ground,0.082142857,Sex,0.56,Manual,1
BudongoBF 2014-01-05 Clip 39 11;07;19 KT KY solicit,172,Kato,20,A,1092,Kewaya,25+,A,Yes,Unknown,1.416666667,523,3,Y,Hit object/ground,0.082142857,Sex,0.64,Manual,1
BudongoBF 2014-01-05 Clip 39 11;07;19 KT KY solicit,172,Kato,20,A,1092,Kewaya,25+,A,Yes,Unknown,1.416666667,523,3,Y,Raise arm,0.016071429,Sex,0.72,Manual,1
BudongoBF 2014-01-05 Clip 47 12;42;42 FK KY copulate,173,Frank,15,SA,899,Kewaya,25+,A,Yes,Unknown,1.416666667,524,2,Y,Object shake,0.473214286,Sex,2.92,Manual,1
BudongoBF 2014-01-05 Clip 47 12;42;42 FK KY copulate,173,Frank,15,SA,899,Kewaya,25+,A,Yes,Unknown,1.416666667,525,1,N,Present: genitals forwards,0.046428571,Sex,1.68,Body,2
BudongoBF 2014-01-14 Clip 18 12;08;21 FD RH copulate (SM WL vis),809,Fred,20,A,844,Ruhara,25+,A,Yes,Unknown,1.416666667,527,2,Y,Present: genitals forwards,0.046428571,Sex,1.04,Body,2
BudongoBF 2014-01-14 Clip 18 12;08;21 FD RH copulate (SM WL vis),809,Fred,20,A,844,Ruhara,25+,A,Yes,Unknown,1.416666667,527,2,Y,Raise arm,0.016071429,Sex,1.04,Manual,1
BudongoBF 2014-01-14 Clip 18 12;08;21 FD RH copulate (SM WL vis),809,Fred,20,A,844,Ruhara,25+,A,Yes,Unknown,1.416666667,528,2,Y,Object shake,0.473214286,Sex,3.56,Manual,1
BudongoBF 2014-01-14 Clip 18 12;08;21 FD RH copulate (SM WL vis),809,Fred,20,A,844,Ruhara,25+,A,Yes,Unknown,1.416666667,528,2,Y,Rocking: sitting,0.025,Sex,1.4,Body,2
BudongoBF 2014-01-14 Clip 20 12;10;15 ZD RH copulate (FD),811,Zed,12,SA,812,Ruhara,25+,A,Yes,Unknown,1.416666667,529,1,N,Leaf clipping,0.0625,Sex,6.44,Manual,1
BudongoBF 2014-01-14 Clip 20 12;10;15 ZD RH copulate (FD),811,Zed,12,SA,812,Ruhara,25+,A,Yes,unknown,1.416666667,530,1,N,Present: genitals forwards,0.046428571,Sex,0.56,Body,2
BudongoBF 2014-01-15 Clip 1 08;07;03 ZG RH copulate (FL KY RS AN WL KW),798,Zig,16,A,832,Ruhara,25+,A,Yes,Unknown,1.416666667,531,2,Y,Present: genitals forwards,0.046428571,Sex,1.28,Body,2
BudongoBF 2014-01-15 Clip 1 08;07;03 ZG RH copulate (FL KY RS AN WL KW),798,Zig,16,A,832,Ruhara,25+,A,Yes,Unknown,1.416666667,531,2,Y,Raise arm,0.016071429,Sex,0.32,Manual,1
BudongoBF 2014-01-22 Clip 20 10;42;01 KT OK copulate (HT KS JN KU NT FK),724,Kato,20,A,1092,Oakland,18,A,Yes,Yes,1.416666667,532,2,Y,Present: genitals forwards,0.046428571,Sex,0.96,Body,2
"BudongoBF 2014-01-22 Clip 4 08;37;13 FK OK copulate (JM interfere, IR vis)",785,Frank,15,SA,899,Oakland,18,A,Yes,Yes,1.416666667,535,2,Y,Object shake,0.473214286,Sex,1.52,Manual,1
"BudongoBF 2014-01-22 Clip 4 08;37;13 FK OK copulate (JM interfere, IR vis)",785,Frank,15,SA,899,Oakland,18,A,Yes,Yes,1.416666667,535,2,Y,Rocking: sitting,0.025,Sex,1.6,Body,2
"BudongoBF 2014-01-22 Clip 4 08;37;13 FK OK copulate (JM interfere, IR vis)",785,Frank,15,SA,899,Oakland,18,A,Yes,Yes,1.416666667,536,2,Y,Raise arm,0.016071429,Sex,0.68,Manual,1
"BudongoBF 2014-01-22 Clip 4 08;37;13 FK OK copulate (JM interfere, IR vis)",785,Frank,15,SA,899,Oakland,18,A,Yes,Yes,1.416666667,536,2,Y,Rocking: sitting,0.025,Sex,2.48,Body,2
"BudongoBF 2014-01-22 Clip 4 08;37;13 FK OK copulate (JM interfere, IR vis)",785,Frank,15,SA,899,Oakland,18,A,Yes,Yes,1.416666667,537,1,N,Big Loud Scratch,0.023214286,Sex,2.56,Manual,1
"BudongoBF 2014-01-22 Clip 4 08;37;13 FK OK copulate (JM interfere, IR vis)",785,Frank,15,SA,899,Oakland,18,A,Yes,Yes,1.416666667,538,2,Y,Reach: wrist,0.003571429,Sex,0.96,Manual,1
"BudongoBF 2014-01-22 Clip 4 08;37;13 FK OK copulate (JM interfere, IR vis)",785,Frank,15,SA,899,Oakland,18,A,Yes,Yes,1.416666667,538,2,Y,Rocking: sitting,0.025,Sex,2.04,Body,2
"BudongoBF 2014-01-22 Clip 4 08;37;13 FK OK copulate (JM interfere, IR vis)",785,Frank,15,SA,899,Oakland,18,A,Yes,Yes,1.416666667,539,1,N,Present: genitals forwards,0.046428571,Sex,0.96,Body,2
BudongoBF 2014-01-22 Clip 7 09;08;01 OK KS copulate (JN JM),787,Kasigwa,10,SA,NA,Oakland,18,A,Yes,Yes,1.416666667,540,1,N,Raise arm,0.016071429,Sex,0.44,Manual,1
BudongoBF 2014-01-23 Clip 6 10;07;46 FD OK copulate (JM JN KR HW KZ vis),767,Fred,20,A,844,Oakland,18,A,Yes,Yes,1.416666667,548,2,Y,Locomote: bipedal,0.001785714,Sex,2.12,Body,2
BudongoBF 2014-01-23 Clip 6 10;07;46 FD OK copulate (JM JN KR HW KZ vis),767,Fred,20,A,844,Oakland,18,A,Yes,Yes,1.416666667,548,2,Y,Object shake,0.473214286,Sex,1.36,Manual,1
BudongoBF 2014-01-23 Clip 6 10;07;46 FD OK copulate (JM JN KR HW KZ vis),767,Fred,20,A,844,Oakland,18,A,Yes,Yes,1.416666667,549,1,N,Object shake,0.473214286,Sex,1.36,Manual,1
BudongoBF 2014-01-23 Clip 6 10;07;46 FD OK copulate (JM JN KR HW KZ vis),767,Fred,20,A,844,Oakland,18,A,Yes,Yes,1.416666667,550,2,Y,Present: genitals forwards,0.046428571,Sex,0.4,Body,2
BudongoBF 2014-01-23 Clip 6 10;07;46 FD OK copulate (JM JN KR HW KZ vis),767,Fred,20,A,844,Oakland,18,A,Yes,Yes,1.416666667,550,2,Y,Swing,0.039285714,Sex,1.2,Manual,1
BudongoBF 2014-01-23 Clip 6 10;07;46 FD OK copulate (JM JN KR HW KZ vis),767,Fred,20,A,844,Oakland,18,A,Yes,Yes,1.416666667,551,2,Y,Present: genitals forwards,0.046428571,Sex,0.48,Body,2
BudongoBF 2014-01-23 Clip 6 10;07;46 FD OK copulate (JM JN KR HW KZ vis),767,Fred,20,A,844,Oakland,18,A,Yes,Yes,1.416666667,551,2,Y,Rocking: sitting,0.025,Sex,4.8,Body,2
"BudongoBF 2014-01-23 Clip 20 13;59;46 KS OK copulate, KJ KA inspect",778,Kasigwa,10,SA,NA,Oakland,18,A,Yes,Yes,1.416666667,552,2,Y,Hit object/ground,0.082142857,Sex,0.24,Manual,1
"BudongoBF 2014-01-23 Clip 20 13;59;46 KS OK copulate, KJ KA inspect",778,Kasigwa,10,SA,NA,Oakland,18,A,Yes,Yes,1.416666667,552,2,Y,Hit object/ground,0.082142857,Sex,0.36,Manual,1
"BudongoBF 2014-01-23 Clip 20 13;59;46 KS OK copulate, KJ KA inspect",778,Kasigwa,10,SA,NA,Oakland,18,A,Yes,Yes,1.416666667,553,3,Y,Hit object/ground,0.082142857,Sex,0.32,Manual,1
"BudongoBF 2014-01-23 Clip 20 13;59;46 KS OK copulate, KJ KA inspect",778,Kasigwa,10,SA,NA,Oakland,18,A,Yes,Yes,1.416666667,553,3,Y,Hit object/ground,0.082142857,Sex,0.28,Manual,1
"BudongoBF 2014-01-23 Clip 20 13;59;46 KS OK copulate, KJ KA inspect",778,Kasigwa,10,SA,NA,Oakland,18,A,Yes,Yes,1.416666667,553,3,Y,Object shake,0.473214286,Sex,0.48,Manual,1
"BudongoBF 2014-01-23 Clip 20 13;59;46 KS OK copulate, KJ KA inspect",778,Kasigwa,10,SA,NA,Oakland,18,A,Yes,Yes,1.416666667,554,3,Y,Present: genitals forwards,0.046428571,Sex,0.92,Body,2
"BudongoBF 2014-01-23 Clip 20 13;59;46 KS OK copulate, KJ KA inspect",778,Kasigwa,10,SA,NA,Oakland,18,A,Yes,Yes,1.416666667,554,3,Y,Raise arm,0.016071429,Sex,0.72,Manual,1
"BudongoBF 2014-01-23 Clip 20 13;59;46 KS OK copulate, KJ KA inspect",778,Kasigwa,10,SA,NA,Oakland,18,A,Yes,Yes,1.416666667,554,3,Y,Rocking: sitting,0.025,Sex,0.76,Body,2
BudongoBF 2014-01-23 Clip 24 14;14;44 KS OK copulate (NT),782,Kasigwa,10,SA,NA,Oakland,18,A,Yes,Yes,1.416666667,556,2,Y,Hit object/ground,0.082142857,Sex,0.6,Manual,1
BudongoBF 2014-02-01 Clip 1 08;05;14 KY PS copulate (JT TJ vis),741,Pascal,16,A,696,Kewaya,25+,A,Yes,Unknown,1.416666667,557,1,N,Present: genitals forwards,0.046428571,Sex,1.84,Body,2
"BudongoBF 2014-02-01 Clip 4 08;14;59 KS KA copulate (KY vis, NK TJ JT ML aud)",744,Kasigwa,10,SA,NA,Katia,15,A,No,Unknown,1.416666667,558,2,Y,Leaf clipping,0.0625,Sex,3.84,Manual,1
"BudongoBF 2014-02-01 Clip 4 08;14;59 KS KA copulate (KY vis, NK TJ JT ML aud)",744,Kasigwa,10,SA,NA,Katia,15,A,No,Unknown,1.416666667,558,2,Y,Stomp object/ground,0.042857143,Sex,0.52,Manual,1
"BudongoBF 2014-02-01 Clip 5 08;16;03 FK aggress KA KY, copulate KY, female competition ",745,Frank,15,SA,899,Kewaya,25+,A,Yes,Unknown,1.416666667,561,3,Y,Present: genitals forwards,0.046428571,Sex,0.92,Body,2
"BudongoBF 2014-02-01 Clip 5 08;16;03 FK aggress KA KY, copulate KY, female competition ",745,Frank,15,SA,899,Kewaya,25+,A,Yes,Unknown,1.416666667,561,3,Y,Rocking: sitting,0.025,Sex,1.6,Body,2
"BudongoBF 2014-02-01 Clip 5 08;16;03 FK aggress KA KY, copulate KY, female competition ",745,Frank,15,SA,899,Kewaya,25+,A,Yes,Unknown,1.416666667,561,3,Y,Swing: directed,0.005357143,Sex,0.64,Manual,1
"BudongoBF 2014-02-01 Clip 5 08;16;03 FK aggress KA KY, copulate KY, female competition ",745,Frank,15,SA,899,Kewaya,25+,A,Yes,Unknown,1.416666667,564,1,N,Object shake,0.473214286,Sex,1.44,Manual,1
11.115,1055,Duane,25+,A,1120,Lola,20,A,No,Unknown,1.222222222,562,1,N,Object shake,0.473214286,Consortship,1.56,Manual,1
"BudongoBF 2014-02-01 Clip 5 08;16;03 FK aggress KA KY, copulate KY, female competition ",745,Frank,15,SA,899,Kewaya,25+,A,Yes,Unknown,1.416666667,563,1,N,Object shake,0.473214286,Sex,0.8,Manual,1
BudongoBF 2014-02-01 Clip 15 10;15;54 NK RS inspect,755,Nick,25+,A,1473,Rose,16,A,Yes,Unknown,1.416666667,565,1,N,Stomp object/ground,0.042857143,AAA,0.36,Manual,1
BudongoBF 2014-02-01 Clip 15 10;15;54 NK RS inspect,755,Nick,25+,A,1473,Rose,16,A,Yes,Unknown,1.416666667,566,1,N,Beckon,0.001785714,AAA,0.64,Manual,1